Object,Start,End,Count,Surface area,Flat area,Volume,
d01ax15ssvr158,81,81,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr159,81,81,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr16,77,77,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr160,81,81,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr161,81,81,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr162,81,81,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr163,81,81,1,0.00271868,0.00012832,7.69921e-06,
d01ax15ssvr164,81,81,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr165,81,81,1,0.00271868,0.00012832,7.69921e-06,
d01ax15ssvr166,81,81,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr167,81,81,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr168,81,81,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr169,81,81,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr17,77,77,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr170,81,81,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr171,81,81,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr172,81,81,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr173,81,81,1,0.00271868,0.00012832,7.69921e-06,
d01ax15ssvr174,81,81,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr175,81,81,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr176,81,81,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr177,81,81,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr178,81,81,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr179,81,81,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr18,77,77,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr180,81,81,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr181,81,81,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr182,81,81,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr183,81,81,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr184,81,81,1,0.00271868,0.00012832,7.69921e-06,
d01ax15ssvr185,82,82,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr186,82,82,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr187,82,82,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr188,82,82,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr189,82,82,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr19,77,77,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr190,82,82,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr191,82,82,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr192,82,82,1,0.00271868,0.00012832,7.69921e-06,
d01ax15ssvr193,82,82,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr194,82,82,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr195,82,82,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr196,82,82,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr197,82,82,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr198,82,82,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr199,82,82,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr2,74,74,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr20,77,77,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr200,82,82,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr201,82,82,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr202,82,82,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr203,82,82,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr204,82,82,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr205,82,82,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr206,82,82,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr207,82,82,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr208,82,82,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr209,82,82,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr21,77,77,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr210,82,82,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr211,83,83,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr212,83,83,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr213,83,83,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr214,83,83,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr215,83,83,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr216,83,83,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr217,83,83,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr218,83,83,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr219,83,83,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr22,77,77,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr220,83,83,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr221,83,83,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr222,83,83,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr223,83,83,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr224,83,83,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr225,83,83,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr226,83,83,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr227,83,83,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr228,83,83,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr229,83,83,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr23,77,77,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr230,83,83,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr231,83,83,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr232,83,83,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr233,83,83,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr234,83,83,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr235,83,83,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr236,83,83,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr237,83,83,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr238,83,83,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr239,83,83,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr24,77,77,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr240,83,83,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr241,83,83,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr242,83,83,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr243,84,84,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr244,84,84,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr245,84,84,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr246,84,84,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr247,84,84,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr248,84,84,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr249,84,84,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr25,77,77,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr250,84,84,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr251,84,84,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr252,84,84,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr253,84,84,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr254,84,84,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr255,84,84,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr256,84,84,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr257,84,84,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr258,84,84,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr259,84,84,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr26,77,77,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr260,84,84,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr261,84,84,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr262,84,84,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr263,84,84,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr264,84,84,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr265,84,84,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr266,84,84,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr267,84,84,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr268,84,84,1,0.00271868,0.00012832,7.69921e-06,
d01ax15ssvr269,84,84,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr27,77,77,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr270,84,84,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr271,85,85,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr272,85,85,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr273,85,85,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr274,85,85,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr275,85,85,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr276,85,85,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr277,85,85,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr278,85,85,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr279,85,85,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr28,77,77,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr280,85,85,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr281,85,85,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr282,85,85,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr283,85,85,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr284,85,85,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr285,85,85,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr286,85,85,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr287,85,85,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr288,85,85,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr289,85,85,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr29,78,78,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr290,85,85,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr291,85,85,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr292,85,85,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr293,85,85,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr294,85,85,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr295,85,85,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr296,86,86,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr297,86,86,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr298,86,86,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr299,86,86,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr3,74,74,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr30,78,78,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr300,86,86,1,0.00271868,0.00012832,7.69921e-06,
d01ax15ssvr301,86,86,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr302,86,86,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr303,86,86,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr304,86,86,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr305,86,86,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr306,86,86,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr307,86,86,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr308,86,86,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr309,86,86,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr31,78,78,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr310,86,86,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr311,86,86,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr312,86,86,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr313,86,86,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr314,87,87,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr315,87,87,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr316,87,87,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr317,87,87,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr318,87,87,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr319,87,87,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr32,78,78,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr320,87,87,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr321,87,87,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr322,87,87,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr323,87,87,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr324,87,87,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr325,87,87,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr326,88,88,1,0.00271868,0.00012832,7.69921e-06,
d01ax15ssvr327,88,88,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr328,88,88,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr329,88,88,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr33,78,78,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr330,88,88,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr331,88,88,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr332,88,88,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr333,88,88,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr334,88,88,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr335,89,89,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr336,89,89,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr337,89,89,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr338,89,89,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr339,89,89,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr34,78,78,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr340,89,89,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr341,89,89,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr342,89,89,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr343,89,89,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr344,89,89,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr345,89,89,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr346,90,90,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr347,90,90,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr348,90,90,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr349,91,91,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr35,78,78,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr350,91,91,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr351,91,91,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr352,91,91,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr36,78,78,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr37,78,78,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr38,78,78,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr39,78,78,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr4,74,74,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr40,78,78,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr41,78,78,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr42,78,78,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr43,78,78,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr44,78,78,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr45,78,78,1,0.00271868,0.00012832,7.69921e-06,
d01ax15ssvr46,78,78,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr47,78,78,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr48,78,78,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr49,78,78,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr5,75,75,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr50,78,78,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr51,78,78,1,0.00271868,0.00012832,7.69921e-06,
d01ax15ssvr52,78,78,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr53,78,78,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr54,78,78,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr55,78,78,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr56,78,78,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr57,78,78,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr58,78,78,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr59,78,78,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr6,75,75,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr60,78,78,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr61,78,78,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr62,78,78,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr63,78,78,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr64,79,79,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr65,79,79,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr66,79,79,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr67,79,79,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr68,79,79,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr69,79,79,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr7,75,75,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr70,79,79,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr71,79,79,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr72,79,79,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr73,79,79,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr74,79,79,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr75,79,79,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr76,79,79,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr77,79,79,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr78,79,79,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr79,79,79,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr8,75,75,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr80,79,79,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr81,79,79,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr82,79,79,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr83,79,79,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr84,79,79,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr85,79,79,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr86,79,79,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr87,79,79,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr88,79,79,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr89,79,79,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr9,76,76,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr90,79,79,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr91,79,79,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr92,79,79,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr93,79,79,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr94,79,79,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr95,79,79,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr96,79,79,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr97,79,79,1,0.00272038,0.00012848,7.70883e-06,
d01ax15ssvr98,79,79,1,0.00271953,0.0001284,7.70402e-06,
d01ax15ssvr99,79,79,1,0.00272038,0.00012848,7.70883e-06,
d01ax16ssvda,66,67,11,0.0412215,0.00268184,0.00016091,
d01ax16ssvr,58,67,401,1.50278,0.0977744,0.00586647,
d01ax17b3c01,35,38,4,0.0850941,0.0238511,0.00143107,
d01ax17b3cfa01,35,38,4,0.0368776,0.0368776,0,
d01ax17b3ssvd1,38,38,1,0.00455999,0.000360998,2.16599e-05,
d01ax17b3ssvd2,37,37,1,0.00456169,0.000361267,2.1676e-05,
d01ax17b3ssvd3,37,37,1,0.00456169,0.000361267,2.1676e-05,
d01ax17b3ssvd4,36,36,1,0.00456169,0.000361267,2.1676e-05,
d01ax17b3ssvr1,40,40,1,0.00456084,0.000361133,2.1668e-05,
d01ax17b3ssvr10,38,38,1,0.00456169,0.000361267,2.1676e-05,
d01ax17b3ssvr11,38,38,1,0.00456084,0.000361133,2.1668e-05,
d01ax17b3ssvr12,38,38,1,0.00455999,0.000360998,2.16599e-05,
d01ax17b3ssvr13,38,38,1,0.00456084,0.000361133,2.1668e-05,
d01ax17b3ssvr14,37,37,1,0.00456084,0.000361133,2.1668e-05,
d01ax17b3ssvr15,37,37,1,0.00455999,0.000360998,2.16599e-05,
d01ax17b3ssvr16,37,37,1,0.00456084,0.000361133,2.1668e-05,
d01ax17b3ssvr17,37,37,1,0.00456169,0.000361267,2.1676e-05,
d01ax17b3ssvr18,37,37,1,0.00456084,0.000361133,2.1668e-05,
d01ax17b3ssvr19,37,37,1,0.00456169,0.000361267,2.1676e-05,
d01ax17b3ssvr2,40,40,1,0.00456084,0.000361133,2.1668e-05,
d01ax17b3ssvr20,37,37,1,0.00455999,0.000360998,2.16599e-05,
d01ax17b3ssvr21,37,37,1,0.00456084,0.000361133,2.1668e-05,
d01ax17b3ssvr22,37,37,1,0.00456084,0.000361133,2.1668e-05,
d01ax17b3ssvr23,36,36,1,0.00456084,0.000361133,2.1668e-05,
d01ax17b3ssvr24,36,36,1,0.00456169,0.000361267,2.1676e-05,
d01ax17b3ssvr25,36,36,1,0.00455999,0.000360998,2.16599e-05,
d01ax17b3ssvr26,36,36,1,0.00456084,0.000361133,2.1668e-05,
d01ax17b3ssvr27,35,35,1,0.00456169,0.000361267,2.1676e-05,
d01ax17b3ssvr28,35,35,1,0.00456084,0.000361133,2.1668e-05,
d01ax17b3ssvr29,35,35,1,0.00456169,0.000361267,2.1676e-05,
d01ax17b3ssvr3,40,40,1,0.00455999,0.000360998,2.16599e-05,
d01ax17b3ssvr30,35,35,1,0.00455999,0.000360998,2.16599e-05,
d01ax17b3ssvr31,35,35,1,0.00456169,0.000361267,2.1676e-05,
d01ax17b3ssvr32,35,35,1,0.00455999,0.000360998,2.16599e-05,
d01ax17b3ssvr33,35,35,1,0.00456169,0.000361267,2.1676e-05,
d01ax17b3ssvr34,35,35,1,0.00456084,0.000361133,2.1668e-05,
d01ax17b3ssvr35,35,35,1,0.00456169,0.000361267,2.1676e-05,
d01ax17b3ssvr36,35,35,1,0.00456084,0.000361133,2.1668e-05,
d01ax17b3ssvr37,35,35,1,0.00456084,0.000361133,2.1668e-05,
d01ax17b3ssvr38,35,35,1,0.00456084,0.000361133,2.1668e-05,
d01ax17b3ssvr39,35,35,1,0.00456084,0.000361133,2.1668e-05,
d01ax17b3ssvr4,39,39,1,0.00456084,0.000361133,2.1668e-05,
d01ax17b3ssvr40,35,35,1,0.00456084,0.000361133,2.1668e-05,
d01ax17b3ssvr41,35,35,1,0.00456169,0.000361267,2.1676e-05,
d01ax17b3ssvr42,34,34,1,0.00456169,0.000361267,2.1676e-05,
d01ax17b3ssvr43,34,34,1,0.00456084,0.000361133,2.1668e-05,
d01ax17b3ssvr44,34,34,1,0.00456084,0.000361133,2.1668e-05,
d01ax17b3ssvr45,34,34,1,0.00456084,0.000361133,2.1668e-05,
d01ax17b3ssvr46,34,34,1,0.00455999,0.000360998,2.16599e-05,
d01ax17b3ssvr47,34,34,1,0.00456169,0.000361267,2.1676e-05,
d01ax17b3ssvr48,34,34,1,0.00456169,0.000361267,2.1676e-05,
d01ax17b3ssvr49,34,34,1,0.00456084,0.000361133,2.1668e-05,
d01ax17b3ssvr5,39,39,1,0.00455999,0.000360998,2.16599e-05,
d01ax17b3ssvr50,34,34,1,0.00455999,0.000360998,2.16599e-05,
d01ax17b3ssvr51,34,34,1,0.00456084,0.000361133,2.1668e-05,
d01ax17b3ssvr52,34,34,1,0.00456084,0.000361133,2.1668e-05,
d01ax17b3ssvr53,34,34,1,0.00456169,0.000361267,2.1676e-05,
d01ax17b3ssvr54,34,34,1,0.00456084,0.000361133,2.1668e-05,
d01ax17b3ssvr55,34,34,1,0.00456084,0.000361133,2.1668e-05,
d01ax17b3ssvr56,34,34,1,0.00456084,0.000361133,2.1668e-05,
d01ax17b3ssvr57,34,34,1,0.00456084,0.000361133,2.1668e-05,
d01ax17b3ssvr58,34,34,1,0.00456084,0.000361133,2.1668e-05,
d01ax17b3ssvr59,34,34,1,0.00456169,0.000361267,2.1676e-05,
d01ax17b3ssvr6,39,39,1,0.00456084,0.000361133,2.1668e-05,
d01ax17b3ssvr60,34,34,1,0.00456084,0.000361133,2.1668e-05,
d01ax17b3ssvr61,34,34,1,0.00455999,0.000360998,2.16599e-05,
d01ax17b3ssvr62,33,33,1,0.00455999,0.000360998,2.16599e-05,
d01ax17b3ssvr63,33,33,1,0.00456084,0.000361133,2.1668e-05,
d01ax17b3ssvr64,33,33,1,0.00456084,0.000361133,2.1668e-05,
d01ax17b3ssvr65,33,33,1,0.00456084,0.000361133,2.1668e-05,
d01ax17b3ssvr66,33,33,1,0.00455999,0.000360998,2.16599e-05,
d01ax17b3ssvr67,33,33,1,0.00456084,0.000361133,2.1668e-05,
d01ax17b3ssvr68,33,33,1,0.00455999,0.000360998,2.16599e-05,
d01ax17b3ssvr69,33,33,1,0.00455999,0.000360998,2.16599e-05,
d01ax17b3ssvr7,39,39,1,0.00455999,0.000360998,2.16599e-05,
d01ax17b3ssvr70,33,33,1,0.00456169,0.000361267,2.1676e-05,
d01ax17b3ssvr71,33,33,1,0.00456169,0.000361267,2.1676e-05,
